society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,EA015code,EA015code_label,focal_year,sub_case,comment
Af57,Temne,xd238,timn1235,Timne,Atlantic-Congo,EA015,6,Clans,1910,,
Af7,Bete,xd241,dalo1238,Daloa Bété,Atlantic-Congo,EA015,6,Clans,1950,,
Ag10,Konkomba,xd245,konk1269,Konkomba,Atlantic-Congo,EA015,6,Clans,1940,,
Ag12,Nankanse,xd247,nank1249,Nankana,Atlantic-Congo,EA015,6,Clans,1910,,
Ag13,Kasena,xd248,kase1253,Kasem,Atlantic-Congo,EA015,6,Clans,1910,,
Ag36,Lowiili,xd273,sout2790,Southern Birifor,Atlantic-Congo,EA015,6,Clans,1950,,
Ag4,Tallensi,xd277,taln1239,Talni,Atlantic-Congo,EA015,6,Clans,1930,Tallensi Tribe,
Ag40,Isala,xd278,tumu1242,Tumulung Sisaala,Atlantic-Congo,EA015,6,Clans,1910,,
Ag41,Kusasi,xd279,kusa1250,Kusaal,Atlantic-Congo,EA015,6,Clans,1920,,
Ag42,Nunuma,xd280,sout2795,Southern Nuni,Atlantic-Congo,EA015,6,Clans,1910,,
Ag48,Basari,xd286,ntch1242,Ntcham,Atlantic-Congo,EA015,6,Clans,1890,,
Ag5,Birifor,xd288,sout2790,Southern Birifor,Atlantic-Congo,EA015,6,Clans,1930,,
Ag51,Somba,xd290,dita1238,Ditammari,Atlantic-Congo,EA015,6,Clans,1940,,
Ag53,Bisa,xd292,biss1248,Bissa,Mande,EA015,6,Clans,1960,with special reference to those of Garango,
Ah1,Katab,xd298,kata1265,Katab,Atlantic-Congo,EA015,6,Clans,1930,Zaria Province,
Ah20,Kagoro,xd310,kago1246,Kagoro (Nigeria),Atlantic-Congo,EA015,6,Clans,1920,,
Ah3,Tiv,xd320,tivv1240,Tiv,Atlantic-Congo,EA015,6,Clans,1920,Tar of Benue Province,
Ah38,Kapsiki,xd329,psik1239,Psikye,Afro-Asiatic,EA015,6,Clans,1930,,
Ah39,Podokwo,xd330,park1239,Parkwa,Afro-Asiatic,EA015,6,Clans,1950,,
Ah7,Mafa,xd334,mafa1239,Mafa,Afro-Asiatic,EA015,6,Clans,1940,,
Ai1,Banda,xd337,west2458,West Central Banda,Atlantic-Congo,EA015,6,Clans,1920,,
Ai20,Tupuri,xd349,tupu1244,Tupuri,Atlantic-Congo,EA015,6,Clans,1910,,
Ai22,Sara,xd351,sarr1246,Sar,Central Sudanic,EA015,6,Clans,1890,,
Ai23,Bwaka,xd352,ngba1284,Ngbaka Ma'bo,Atlantic-Congo,EA015,6,Clans,1920,,
Ai24,Mandja,xd353,manz1243,Manza,Atlantic-Congo,EA015,6,Clans,1900,,
Ai25,Mbandja,xd354,mban1263,Mbandja,Atlantic-Congo,EA015,6,Clans,1950,,
Ai26,Ngbandi,xd355,nort2774,Northern Ngbandi,Atlantic-Congo,EA015,6,Clans,1920,,
Ai27,Abarambo,xd356,bara1361,Barambu,Atlantic-Congo,EA015,6,Clans,1890,,
Ai30,Lese,xd360,lese1243,Lese,Central Sudanic,EA015,6,Clans,1920,,
Ai32,Lugbara,xd362,lugb1240,Lugbara,Central Sudanic,EA015,6,Clans,1920,,
Ai33,Madi,xd363,madi1260,Ma'di,Central Sudanic,EA015,6,Clans,1940,,
Ai34,Moru,xd364,moru1253,Moru,Central Sudanic,EA015,6,Clans,1880,,
Ai35,Bongo,xd365,bong1285,Bongo,Central Sudanic,EA015,6,Clans,1870,,
Ai36,Jur,xd366,luok1236,Luo (Kenya and Tanzania),Nilotic,EA015,6,Clans,1920,,
Ai44,Anuak,xd375,anua1242,Anuak,Nilotic,EA015,6,Clans,1920,,
Ai46,Koma,xd377,komo1258,Komo (Sudan),Koman,EA015,6,Clans,1930,,
Ai47,Mao,xd378,hozo1236,Hozo,Blue Nile Mao,EA015,6,Clans,1939,Northern division,
Ai5,Mamvu,xd379,mamv1243,Mamvu,Central Sudanic,EA015,6,Clans,1920,,
Ai7,Gbaya,xd381,nort2775,Northwest Gbaya,Atlantic-Congo,EA015,6,Clans,1910,,
Ai9,Masa,xd383,masa1322,Masana,Afro-Asiatic,EA015,6,Clans,1910,Around Yagoua in Cameroon,
Aj13,Pojulu,xd388,poju1239,Pöjulu,Nilotic,EA015,6,Clans,1930,,
Aj14,Kakwa,xd389,kakw1240,Kakwa,Nilotic,EA015,6,Clans,1931,,
Aj15,Kuku,xd390,kuku1285,Kuku,Nilotic,EA015,6,Clans,1900,,
Aj16,Mondari,xd391,mand1425,Mandari,Nilotic,EA015,6,Clans,1930,with special reference to the Riverain Mondari,
Aj17,Alur,xd392,alur1250,Alur,Nilotic,EA015,6,Clans,1890,,
Aj23,Plains Suk,xd399,east2420,East Pokot,Nilotic,EA015,6,Clans,1950,,
Aj27,Sapei,xd403,kups1238,Kupsabiny,Nilotic,EA015,6,Clans,1920,,
Aj29,Samburu,xd405,samb1315,Samburu,Nilotic,EA015,6,Clans,1950,,
Aj3,Nuer,xd406,nuer1246,Nuer,Nilotic,EA015,6,Clans,1930,,
Aj6,Luo,xd411,luok1236,Luo (Kenya and Tanzania),Nilotic,EA015,6,Clans,1940,,
Aj8,Bari,xd413,ligo1238,Ligo,Nilotic,EA015,6,Clans,1920,,
Ca10,Esa,xd416,nort3051,Northern Somali,Afro-Asiatic,EA015,6,Clans,1880,,
Ca19,Banna,xd425,hame1242,Hamer-Banna,South Omotic,EA015,6,Clans,1950,,
Ca2,Somali,xd426,nort3051,Northern Somali,Afro-Asiatic,EA015,6,Clans,1950,Dolbahanta clan or subtribe,
Ca21,Hamar,xd428,hame1242,Hamer-Banna,South Omotic,EA015,6,Clans,1950,,
Ca5,Bisharin,xd453,bish1251,Bisharin,Afro-Asiatic,EA015,6,Clans,1930,,
Ca6,Afar,xd454,afar1241,Afar,Afro-Asiatic,EA015,6,Clans,1880,,
Ca8,Gurage,xd456,seba1251,Sebat Bet Gurage,Afro-Asiatic,EA015,6,Clans,1940,,
Cb10,Karekare,xd459,kare1348,Karekare,Afro-Asiatic,EA015,6,Clans,1920,,
Cb2,Wolof,xd469,nucl1347,Wolof,Atlantic-Congo,EA015,6,Clans,1950,Upper and lower Salum in Gambia,
Cb28,Dera,xd478,dera1248,Dera (Nigeria),Afro-Asiatic,EA015,6,Clans,1920,,
Cb29,Ngizim,xd479,ngiz1242,Ngizim,Afro-Asiatic,EA015,6,Clans,1920,,
Cc1,Regeibat,xd487,hass1238,Hassaniyya,Afro-Asiatic,EA015,6,Clans,1950,,
Cc9,Tuareg Ahaggar,xd506,hogg1238,Hoggar,Afro-Asiatic,EA015,6,Clans,1920,Ahaggaren tribe,
Cd3,Riffians,xd521,tari1263,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Afro-Asiatic,EA015,6,Clans,1920,Entirety: Moroccan,
Ci1,Kalmyk,xd574,kalm1243,Oirad-Kalmyk,Mongolic,EA015,6,Clans,1920,with special reference to the Baga Dorbed group,
Ci12,Abkhaz,xd577,abkh1244,Abkhazian,Abkhaz-Adyge,EA015,6,Clans,1880,Abkhaz Tribe,
Ci2,Khevsur,xd578,xevs1238,Xevsur,Kartvelian,EA015,6,Clans,1930,,
Ci6,Ossetians,xd582,osse1243,Ossetian,Indo-European,EA015,6,Clans,1880,,
Ci7,Chechen,xd583,chec1245,Chechen,Nakh-Daghestanian,EA015,6,Clans,1900,,
Ci9,Svan,xd585,svan1243,Svan,Kartvelian,EA015,6,Clans,1910,,
Ea10,Marri,xd597,east2304,Eastern Balochi,Indo-European,EA015,6,Clans,1950,with special reference to the more nomadic groups,
Ea8,Bakhtiari,xd607,bakh1245,Bakhtiari,Indo-European,EA015,6,Clans,1920,,
Eb1,Kazakh,xd609,kaza1248,Kazakh,Turkic,EA015,6,Clans,1910,Great Horde,
Eb4,Dagur,xd612,daur1238,Dagur,Mongolic,EA015,6,Clans,1940,with special reference to the Botaha area,
Eb6,Buryat,xd614,russ1264,Russia Buriat,Mongolic,EA015,6,Clans,1900,with special reference to those southeast of Lake Baikal,
Ec2,Yakut,xd628,yaku1245,Sakha,Turkic,EA015,6,Clans,1900,with special reference to the Yakutsk district,
Ed2,Lolo,xd645,sich1238,Sichuan Yi,Sino-Tibetan,EA015,6,Clans,1940,Liang Shan and Taliang S,
Ed3,Manchu,xd646,manc1252,Manchu,Tungusic,EA015,6,Clans,1920,Aigun District,
Ef4,Ho,xd666,hooo1248,Ho,Austroasiatic,EA015,6,Clans,1920,,
Eg12,Khond,xd675,kuii1252,Kui (India),Dravidian,EA015,6,Clans,1940,with special reference to the Bondo,
Eg3,Madia,xd679,mari1414,Maria (India),Dravidian,EA015,6,Clans,1938,Hill Maria,
Eg4,Toda,xd680,toda1252,Toda,Dravidian,EA015,6,Clans,1900,Toda Tribe,
Eg7,Hill Bhuiya,xd683,oriy1255,Odia,Indo-European,EA015,6,Clans,1930,with special reference to the Pauri or Hill Bhuiya,
Eg9,Baiga,xd685,chha1249,Chhattisgarhi,Indo-European,EA015,6,Clans,1930,,
Eh4,Vedda,xd690,vedd1240,Veddah,Indo-European,EA015,6,Clans,1900,with special reference to the Rock Vedda,
Eh8,Sakalava,xd694,saka1291,West Malagasy Sakalava,Austronesian,EA015,6,Clans,1900,,
Eh9,Antaisaka,xd695,tesa1236,Tesaka Malagasy,Austronesian,EA015,6,Clans,1930,,
Ei10,Chakma,xd697,chak1266,Chakma,Indo-European,EA015,6,Clans,1870,,
Ei20,Kuki,xd708,lush1249,Mizo,Sino-Tibetan,EA015,6,Clans,1940,with special reference to those of the Chittagong Hills,
Ej13,Muong,xd720,muon1246,Muong,Austroasiatic,EA015,6,Clans,1940,,
Ej16,Negri Sembilan,xd723,nege1240,Negeri Sembilan Malay,Austronesian,EA015,6,Clans,1958,Inas District,
Ic13,Kodi,xd763,kodi1247,Kodi-Gaura,Austronesian,EA015,6,Clans,1950,,
Ic9,Sumbanese,xd771,kamb1299,Kambera,Austronesian,EA015,6,Clans,1930,with special reference to eastern Sumba,
Id1,Northern Aranda,xd772,east2379,Eastern Arrernte,Pama-Nyungan,EA015,6,Clans,1900,Alice Springs and environs,
Id12,Yir Yoront,xd775,jirj1239,Jir'jorond,Pama-Nyungan,EA015,6,Clans,1930,,
Id13,Anindilyagwa,xd776,anin1240,Anindilyakwa,Gunwinyguan,EA015,6,Clans,1930,,
Id2,"Yolngu, Dhuwal",xd777,dhuw1249,Dhuwal,Pama-Nyungan,EA015,6,Clans,1930,,
Id5,Kariyarra,xd780,kari1304,Kariyarra,Pama-Nyungan,EA015,6,Clans,1910,,
Id6,Wikmunkan,xd781,wikm1247,Wik-Mungkan,Pama-Nyungan,EA015,6,Clans,1920,with special reference to the Archer River group,
Id7,Murriny Patha,xd782,murr1258,Murriny Patha,Southern Daly,EA015,6,Clans,1940,,
Id9,Ngiyambaa,xd784,wang1291,Ngiyambaa,Pama-Nyungan,EA015,6,Clans,1910,,
Ie1,Mee,xd785,ekar1243,Ekari,Nuclear Trans New Guinea,EA015,6,Clans,1950,"Botukebo village, Kamu Valley,  Ijaaj-Pigome confederacy",
Ie11,Kakoli,xd787,umbu1258,Umbu-Ungu,Nuclear Trans New Guinea,EA015,6,Clans,1950,,
Ie12,Kwoma,xd788,kwom1262,Kwoma,Sepik,EA015,6,Clans,1930,Hongwam subtribe; Rumbima,
Ie14,Miriam,xd790,meri1244,Meriam,Eastern Trans-Fly,EA015,6,Clans,1900,,
Ie17,Siane,xd793,sian1257,Siane,Nuclear Trans New Guinea,EA015,6,Clans,1940,,
Ie2,Wantoat,xd796,want1252,Wantoat,Nuclear Trans New Guinea,EA015,6,Clans,1920,,
Ie23,Muju,xd800,sout2940,South Muyu,Nuclear Trans New Guinea,EA015,6,Clans,1950,,
Ie31,Fore,xd809,fore1270,Fore,Nuclear Trans New Guinea,EA015,6,Clans,1950,,
Ie5,Keraki,xd819,namb1293,Nambo,Morehead-Wasur,EA015,6,Clans,1930,,
Ie7,Enga,xd821,enga1252,Enga,Nuclear Trans New Guinea,EA015,6,Clans,1950,with special reference to the Mae group,
Ig21,Tangu,xd854,tang1355,Tanggu,Lower Sepik-Ramu,EA015,6,Clans,1930,with special reference to Boieng Island,
Ig5,Dobuans,xd857,dobu1241,Dobu,Austronesian,EA015,6,Clans,1920,,
Ih10,Tannese,xd863,sout2869,Southwest Tanna,Austronesian,EA015,6,Clans,1920,Whitsands,
Ih11,Epi,xd864,lame1260,Lamenu,Austronesian,EA015,6,Clans,1920,,
Ih12,Eromangans,xd865,siee1239,Sie,Austronesian,EA015,6,Clans,1920,,
Ih2,Seniang,xd868,sout2857,Nahavaq,Austronesian,EA015,6,Clans,1930,Malekula Island,
Ih4,Lau,xd870,laua1243,Lauan,Austronesian,EA015,6,Clans,1920,Lau Island,
Ih5,Ajie,xd871,ajie1238,Ajië,Austronesian,EA015,6,Clans,1860,Neje Chiefdom,
Ih7,Lifu,xd873,dehu1237,Dehu,Austronesian,EA015,6,Clans,1910,,
Na34,Pekangekum,xd1050,lacs1238,Lac Seul Ojibwa,Algic,EA015,6,Clans,1940,a band of Northern Saulteaux very closely akin to Na33 (Berens River band) but described as of a much more recent date,"The ""co-residential group"" approximates a patri-clan"
Na39,Eastern Ojibwa,xd1055,east2542,Eastern Ojibwa,Algic,EA015,6,Clans,1870,with special reference to the Kitchibuan of Parry Island,
Nb1,Haida,xd1068,nort2938,Northern Haida,Haida,EA015,6,Clans,1890,Masset Town,
Nb22,Tlingit,xd1082,tlin1245,Tlingit,Athabaskan-Eyak-Tlingit,EA015,6,Clans,1880,with special reference to the Chilkat,
Nb31,Tututni,xd1092,tutu1242,Tututni,Athabaskan-Eyak-Tlingit,EA015,6,Clans,1870,,
Nb6,Tolowa,xd1103,tolo1259,Tolowa-Chetco,Athabaskan-Eyak-Tlingit,EA015,6,Clans,1870,,
Nc1,Nomlaki,xd1107,noml1242,Nomlaki,Wintuan,EA015,6,Clans,1850,,
Nc24,Southern Valley Yokuts,xd1123,vall1251,Valley Yokuts,Yokutsan,EA015,6,Clans,1860,Tulare Lake,
Nc29,Tongva,xd1128,tong1329,Tongva,Uto-Aztecan,EA015,6,Clans,1770,,
Nc30,Serrano,xd1130,serr1255,Serrano,Uto-Aztecan,EA015,6,Clans,1870,,
Nc31,Cahuilla (Desert),xd1131,cahu1264,Cahuilla,Uto-Aztecan,EA015,6,Clans,1870,with special reference to the Desert Cahuilla,
Nc32,Cupeño,xd1132,cupe1243,Cupeño,Uto-Aztecan,EA015,6,Clans,1870,,
Nc33,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,EA015,6,Clans,1860,,
Nc34,Kiliwa,xd1134,kili1268,Kiliwa,Cochimi-Yuman,EA015,6,Clans,1880,,
Nc5,Central Sierra Miwok,xd1136,cent2140,Central Sierra Miwok,Miwok-Costanoan,EA015,6,Clans,1850,with special reference to the Central Sierra group,
Nc6,Kumeyaay,xd1137,kumi1248,Tipai,Cochimi-Yuman,EA015,6,Clans,1850,with special reference to the Southern Diegueno,
Nf9,Menominee,xd1243,meno1252,Menominee,Algic,EA015,6,Clans,1870,,Specifically reported by Radin
Ng2,Seminole,xd1251,mika1239,Mikasuki,Muskogean,EA015,6,Clans,1940,with special reference to the Cow Creek band,
Nh22,Quechan,xd1273,quec1382,Quechan,Cochimi-Yuman,EA015,6,Clans,1860,,
Nj9,Tlaxcalans,xd1308,cent2132,Tlaxcala-Puebla-Central Nahuatl,Uto-Aztecan,EA015,6,Clans,1960,,
Sa10,Lacandon,xd1310,laca1243,Lacandon,Mayan,EA015,6,Clans,1900,,"Tozzer reports that ""the members of one line of descent generally live in the same neighborhood"""
Sc18,Ndyuka,xd1344,ndyu1242,Aukan,Indo-European,EA015,6,Clans,1960,,
Se12,Tucano,xd1365,tuca1252,Tucano,Tucanoan,EA015,6,Clans,1950,,
Se2,Ticuna,xd1366,ticu1245,Ticuna,Ticuna-Yuri,EA015,6,Clans,1940,,
Se4,Yagua,xd1368,yagu1244,Yagua,Peba-Yagua,EA015,6,Clans,1940,,
Se5,Cubeo,xd1369,cube1242,Cubeo,Tucanoan,EA015,6,Clans,1940,Village on Caduiari River,
Se6,Witoto,xd1370,muru1274,Murui Huitoto,Huitotoan,EA015,6,Clans,1910,,
ch24,Livs,xd562,livv1244,Liv,Uralic,EA015,6,Clans,1847,with special reference to the Northwest Courland,
ec16,Evenk,xd624,even1259,Evenki,Tungusic,EA015,6,Clans,1890,Barguzin group,
ec17,Negidal,xd625,negi1245,Negidal,Tungusic,EA015,6,Clans,1890,Upper Amgun' River group,
ec18,Ulch,xd626,ulch1241,Ulch,Tungusic,EA015,6,Clans,1890,Ulch people as a whole,
ec19,Orok,xd627,orok1265,Orok,Tungusic,EA015,6,Clans,1890,Northern group,
ec20,Oroch,xd629,oroc1248,Oroch,Tungusic,EA015,6,Clans,1890,Oroch people as a whole,
ec21,Udihe,xd630,udih1248,Udihe,Tungusic,EA015,6,Clans,1890,Hor River group,
